기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2014,송파구,마천2동,2670,3193,1442,1444,548,742,680,1007
2014,송파구,방이1동,2542,2706,1216,1100,687,761,639,845
2014,송파구,방이2동,4542,5001,1671,1672,1410,1476,1461,1853
2014,송파구,오륜동,2235,2464,747,845,930,984,558,635
2014,송파구,오금동,4993,5880,2272,2263,1358,1614,1363,2003
2014,송파구,송파1동,4760,5449,1685,2056,1450,1597,1625,1796
2014,송파구,송파2동,2989,3472,1348,1387,836,1036,805,1049
2014,송파구,석촌동,6022,6602,2154,2102,1824,1910,2044,2590
2014,송파구,삼전동,5429,6468,1830,1965,1728,1998,1871,2505
2014,송파구,가락본동,4317,5042,1673,1815,1308,1405,1336,1822
2014,송파구,가락1동,139,626,72,309,32,164,35,153
2014,송파구,가락2동,4668,5307,2061,2077,1278,1424,1329,1806
2014,송파구,문정1동,3417,3807,1490,1392,945,1109,982,1306
2014,송파구,문정2동,2704,2729,643,530,1067,1240,994,959
2014,송파구,장지동,11674,6470,2908,1820,4431,2256,4335,2394
2014,송파구,잠실본동,5545,5997,1500,1626,2022,2073,2023,2298
2014,송파구,잠실4동,4097,4872,1246,1503,1681,1879,1170,1490
2014,송파구,잠실6동,2250,2529,835,870,804,863,611,796
2014,송파구,잠실7동,990,1183,311,267,402,620,277,296
2014,송파구,잠실2동,5127,5832,1486,1506,2208,2644,1433,1682
2014,송파구,잠실3동,4746,5172,1782,1497,1703,2038,1261,1637
2014,강동구,소계,66412,75575,28704,28704,18582,20007,19126,26864
2014,강동구,강일동,3251,3695,1389,904,935,1210,927,1581
2014,강동구,상일동,3024,3698,1349,1305,641,780,1034,1613
2014,강동구,명일1동,3761,4286,2004,2030,819,947,938,1309
2014,강동구,명일2동,2514,2679,1341,1164,597,632,576,883
2014,강동구,고덕1동,2312,2750,911,1014,701,761,700,975
2014,강동구,고덕2동,1895,2736,846,1108,436,625,613,1003
2014,강동구,암사2동,2453,2775,959,1081,803,740,691,954
2014,강동구,암사3동,2777,3075,1390,1321,776,799,611,955
2014,강동구,천호1동,4472,5266,2379,2492,944,1060,1149,1714
2014,강동구,천호3동,4130,4692,1733,1854,1200,1192,1197,1646
2014,강동구,성내1동,3025,3198,1062,1068,1147,1027,816,1103
2014,강동구,성내2동,4101,4701,1577,1662,1357,1441,1167,1598
2014,강동구,성내3동,3973,4367,1573,1691,1124,1197,1276,1479
2014,강동구,둔촌1동,2636,3072,731,774,1185,1312,720,986
2014,강동구,둔촌2동,3767,4114,1483,1379,1097,1136,1187,1599
2014,강동구,암사1동,5528,6396,2667,2714,1363,1493,1498,2189
2014,강동구,천호2동,5169,6182,2194,2363,1459,1618,1516,2201
2014,강동구,길동,7624,7893,3116,2780,1998,2037,2510,3076
